,label,index,OBJECTID,vintage,idf.kw,FootprintArea.m2,building.area.m2,HEIGHT
2596,3,13771,13771,before 1980,SingleFamily-pre-1980,273.4007811577346,173.1656,16.28
2597,3,13772,13772,before 1980,SingleFamily-pre-1980,270.0607035404023,162.2034,17.06
2598,3,13773,13773,before 1980,SingleFamily-pre-1980,301.06325779558136,145.6672,12.39
2599,3,13774,13774,before 1980,SingleFamily-pre-1980,229.7348730948013,235.5015,25.7
2600,0,13775,13775,1981-2008 (2004),SingleFamily-2004,44.29190065538167,193.7894,10.0
2601,3,13781,13781,before 1980,SingleFamily-pre-1980,346.3474670385773,253.1525,14.66
2602,3,13784,13784,before 1980,SingleFamily-pre-1980,338.2722663329036,252.2235,19.92
2603,3,13788,13788,before 1980,SingleFamily-pre-1980,295.0887833377013,176.6958,17.39
2604,3,13790,13790,before 1980,SingleFamily-pre-1980,282.49371834185183,168.2419,14.54
2605,0,13791,13791,before 1980,SingleFamily-pre-1980,195.20533174472288,145.6672,15.28
2606,3,13792,13792,before 1980,SingleFamily-pre-1980,276.85842566784765,162.2034,12.92
2607,2,13793,13793,before 1980,SingleFamily-pre-1980,292.0024797979178,162.2034,15.45
2608,3,13794,13794,before 1980,SingleFamily-pre-1980,356.28750239996776,221.8452,16.82
2609,4,13796,13796,before 1980,SingleFamily-pre-1980,265.50759219186176,142.5086,14.73
2610,4,13799,13799,before 1980,SingleFamily-pre-1980,171.76207683561464,232.4358,20.97
2611,3,13801,13801,before 1980,SingleFamily-pre-1980,181.8305215064541,195.6474,20.4
2612,2,13802,13802,before 1980,SingleFamily-pre-1980,181.902191649956,195.6474,24.9
2613,3,13805,13805,before 1980,SingleFamily-pre-1980,320.8936844497483,169.7283,15.46
2614,3,13806,13806,before 1980,SingleFamily-pre-1980,175.83200740121,195.6474,22.93
2615,2,13807,13807,before 1980,SingleFamily-pre-1980,236.2519869649628,137.3991,12.16
2616,0,13808,13808,before 1980,SingleFamily-pre-1980,302.19970358488666,171.7721,11.42
2617,2,13812,13812,before 1980,SingleFamily-pre-1980,358.9007330540545,190.8166,13.41
2618,3,13814,13814,before 1980,SingleFamily-pre-1980,424.8171683801188,386.9285,21.21
2619,3,13815,13815,before 1980,SingleFamily-pre-1980,352.91274593977136,223.0529,12.58
2620,3,13817,13817,before 1980,SingleFamily-pre-1980,518.2643810476708,303.8759,15.33
2621,3,13819,13819,before 1980,SingleFamily-pre-1980,230.4269653870037,140.0932,15.53
2622,0,13820,13820,before 1980,SingleFamily-pre-1980,262.1498395641533,145.7601,13.27
2623,3,13822,13822,before 1980,SingleFamily-pre-1980,265.51525024670065,162.2034,14.48
2624,4,13823,13823,before 1980,SingleFamily-pre-1980,350.0382029362888,165.8265,13.78
2625,0,13826,13826,before 1980,SingleFamily-pre-1980,274.55588788566405,140.4648,8.73
2626,0,13827,13827,before 1980,SingleFamily-pre-1980,301.1063534635599,171.7721,12.08
2627,0,13828,13828,before 1980,SingleFamily-pre-1980,234.0298610374869,172.4224,16.62
2628,2,13832,13832,before 1980,SingleFamily-pre-1980,285.17091736362346,140.8364,12.11
2629,4,13833,13833,before 1980,SingleFamily-pre-1980,274.1225224377429,162.2034,17.38
2630,3,13834,13834,before 1980,SingleFamily-pre-1980,343.54430879003155,202.0575,16.36
2631,3,13835,13835,before 1980,SingleFamily-pre-1980,227.07456041972725,195.6474,24.07
2632,3,13836,13836,before 1980,SingleFamily-pre-1980,338.5595508519814,185.5213,13.55
2633,2,13838,13838,before 1980,SingleFamily-pre-1980,383.7699194775208,168.4277,16.86
2634,2,13840,13840,before 1980,SingleFamily-pre-1980,273.59462057224306,176.6958,16.85
2635,2,13844,13844,1981-2008 (2004),SingleFamily-2004,405.1243202538569,267.552,15.02
2636,4,13845,13845,before 1980,SingleFamily-pre-1980,218.0271158798772,143.2518,12.97
2637,3,13846,13846,before 1980,SingleFamily-pre-1980,319.01546926324744,173.1656,16.49
2638,4,13847,13847,before 1980,SingleFamily-pre-1980,330.3638533150582,319.7618,19.88
2639,4,13848,13848,before 1980,SingleFamily-pre-1980,196.4744111220213,146.4104,14.31
2640,1,13850,13850,before 1980,SingleFamily-pre-1980,179.14956589324635,140.4648,12.46
2641,3,13851,13851,before 1980,SingleFamily-pre-1980,370.6392332473674,154.3998,11.16
2642,0,13852,13852,before 1980,SingleFamily-pre-1980,381.9499637091411,206.238,16.01
2643,0,13854,13854,before 1980,SingleFamily-pre-1980,258.49547594880187,202.8936,21.63
2644,2,13855,13855,before 1980,SingleFamily-pre-1980,291.31093272687275,187.4722,10.11
2645,1,13860,13860,before 1980,SingleFamily-pre-1980,313.3984790933008,240.9826,16.32
2646,2,13862,13862,before 1980,SingleFamily-pre-1980,331.68194957816866,145.6672,13.6
2647,2,13863,13863,before 1980,SingleFamily-pre-1980,302.12516642133744,207.7244,16.55
2648,1,13864,13864,before 1980,SingleFamily-pre-1980,260.4585322043802,166.291,14.69
2649,4,13865,13865,after 2008 (2013),SingleFamily-2013,249.7424142945043,287.1539,18.78
2650,0,13867,13867,before 1980,SingleFamily-pre-1980,263.75269498467026,169.4496,17.85
2651,0,13868,13868,before 1980,SingleFamily-pre-1980,279.31133997761486,176.6958,13.54
2652,0,13869,13869,before 1980,SingleFamily-pre-1980,285.08196711200065,166.291,19.38
2653,1,13870,13870,before 1980,SingleFamily-pre-1980,267.4394697558612,162.2034,13.1
2654,4,13871,13871,before 1980,SingleFamily-pre-1980,311.6532292772361,170.6573,13.81
2655,3,13872,13872,before 1980,SingleFamily-pre-1980,258.76481508789266,162.2034,16.86
2656,3,13873,13873,before 1980,SingleFamily-pre-1980,294.3954070075687,162.2034,15.08
2657,3,13874,13874,before 1980,SingleFamily-pre-1980,244.2985468032597,140.0932,13.57
2658,1,13875,13875,before 1980,SingleFamily-pre-1980,315.7071146437356,173.1656,14.14
2659,3,13876,13876,before 1980,SingleFamily-pre-1980,259.49206074818017,153.1921,17.13
2660,4,13877,13877,before 1980,SingleFamily-pre-1980,248.3026131208947,234.2938,22.04
2661,3,13879,13879,before 1980,SingleFamily-pre-1980,304.76170381786136,162.2034,15.04
2662,2,13880,13880,before 1980,SingleFamily-pre-1980,293.13495727477004,162.2034,15.3
2663,3,13881,13881,before 1980,SingleFamily-pre-1980,264.83518876606587,218.1292,20.77
2664,3,13882,13882,before 1980,SingleFamily-pre-1980,263.820601675434,218.1292,19.84
2665,0,13883,13883,1981-2008 (2004),SingleFamily-2004,292.373483870647,396.5901,24.31
2666,3,13884,13884,1981-2008 (2004),SingleFamily-2004,323.1105703402208,398.7268,23.77
2667,3,13885,13885,before 1980,SingleFamily-pre-1980,43.07629770739335,161.1815,10.22
2668,3,13886,13886,before 1980,SingleFamily-pre-1980,271.13603689788295,175.581,14.79
2669,3,13888,13888,before 1980,SingleFamily-pre-1980,302.8637271902668,194.0681,14.42
2670,3,13889,13889,before 1980,SingleFamily-pre-1980,227.3451533167285,225.747,23.52
2671,0,13890,13890,before 1980,SingleFamily-pre-1980,297.8311454623628,166.291,17.82
2672,2,13892,13892,before 1980,SingleFamily-pre-1980,240.6640545616332,191.4669,13.44
2673,3,13894,13894,before 1980,SingleFamily-pre-1980,146.48747964295083,120.3984,11.3
2674,4,13895,13895,before 1980,SingleFamily-pre-1980,304.2798578712328,212.3694,10.19
2675,1,13898,13898,1981-2008 (2004),SingleFamily-2004,461.9944043407716,414.8914,18.14
2676,0,13899,13899,before 1980,SingleFamily-pre-1980,465.2391917013051,233.9222,18.33
2677,0,13900,13900,before 1980,SingleFamily-pre-1980,294.2836152579296,196.948,18.74
2678,1,13903,13903,before 1980,SingleFamily-pre-1980,430.0319466894661,375.316,20.56
2679,0,13904,13904,before 1980,SingleFamily-pre-1980,285.4101235110999,218.1292,19.85
2680,4,13907,13907,before 1980,SingleFamily-pre-1980,271.7874308020852,162.2034,17.76
2681,0,13909,13909,before 1980,SingleFamily-pre-1980,452.7469031101769,319.8547,13.02
2682,3,13911,13911,before 1980,SingleFamily-pre-1980,264.0894938248999,218.1292,19.45
2683,4,13912,13912,before 1980,SingleFamily-pre-1980,285.0045408599206,168.9851,12.25
2684,3,13913,13913,before 1980,SingleFamily-pre-1980,279.0037093854549,162.2034,13.77
2685,1,13915,13915,before 1980,SingleFamily-pre-1980,286.42264857327973,162.2034,13.57
2686,3,13916,13916,before 1980,SingleFamily-pre-1980,216.53284222458583,188.4941,19.87
2687,3,13919,13919,before 1980,SingleFamily-pre-1980,266.06542590777445,162.2034,14.71
2688,1,13920,13920,before 1980,SingleFamily-pre-1980,272.1987356641065,162.2034,14.41
2689,0,13921,13921,before 1980,SingleFamily-pre-1980,295.50674812151385,162.2034,14.7
2690,2,13923,13923,before 1980,SingleFamily-pre-1980,313.55442534357155,192.3959,13.79
2691,3,13924,13924,before 1980,SingleFamily-pre-1980,263.49008343041004,162.2034,16.05
2692,0,13928,13928,1981-2008 (2004),SingleFamily-2004,286.5639451488564,346.7028,24.49
2693,0,13929,13929,before 1980,SingleFamily-pre-1980,403.7886651599541,231.2281,18.51
2694,2,1393,1393,before 1980,MultiFamily-pre-1980,278.2174899362685,372.9935,20.01
2695,0,13930,13930,before 1980,SingleFamily-pre-1980,298.3622184503791,162.2034,11.41
2696,0,13931,13931,before 1980,SingleFamily-pre-1980,298.9467566072541,162.2034,16.74
2697,0,13932,13932,before 1980,SingleFamily-pre-1980,925.2055599586156,7956.3276,24.14
2698,2,13934,13934,before 1980,SingleFamily-pre-1980,275.3545155352798,218.1292,21.74
2699,1,13937,13937,before 1980,SingleFamily-pre-1980,149.8927216453225,77.3857,8.3
2700,1,13938,13938,before 1980,SingleFamily-pre-1980,316.71126071798545,168.9851,14.14
2701,2,13939,13939,before 1980,SingleFamily-pre-1980,282.2685002236154,168.9851,14.82
2702,3,13940,13940,before 1980,SingleFamily-pre-1980,273.42926408982305,218.1292,22.64
2703,4,13941,13941,before 1980,SingleFamily-pre-1980,254.58343894614376,234.2938,23.28
2704,3,13942,13942,before 1980,SingleFamily-pre-1980,323.003019047522,170.6573,13.93
2705,4,13944,13944,before 1980,SingleFamily-pre-1980,265.245959152514,162.2034,16.48
2706,3,13946,13946,before 1980,SingleFamily-pre-1980,256.85008914243434,234.2938,22.69
2707,3,13948,13948,1981-2008 (2004),SingleFamily-2004,381.59850748777336,271.268,17.6
2708,0,13949,13949,before 1980,SingleFamily-pre-1980,406.64205150049816,229.0914,17.42
2709,2,1395,1395,before 1980,MultiFamily-pre-1980,101.10087090665112,153.6566,24.74
2710,3,13950,13950,before 1980,SingleFamily-pre-1980,646.7356407415322,309.6357,20.06
2711,1,13951,13951,1981-2008 (2004),SingleFamily-2004,306.6375184820088,396.5901,28.21
2712,3,13953,13953,before 1980,SingleFamily-pre-1980,215.28790218418007,139.1642,13.09
2713,3,13954,13954,before 1980,SingleFamily-pre-1980,268.7558355196341,196.4835,17.42
2714,3,13955,13955,1981-2008 (2004),SingleFamily-2004,380.0637009462263,271.268,20.4
2715,3,13956,13956,1981-2008 (2004),SingleFamily-2004,487.24725967599466,285.1101,22.38
2716,3,13957,13957,before 1980,SingleFamily-pre-1980,445.2012341257366,269.6887,17.18
2717,3,13958,13958,1981-2008 (2004),SingleFamily-2004,412.8012258197658,308.1493,18.02
2718,3,13959,13959,1981-2008 (2004),SingleFamily-2004,436.449571519761,308.7996,20.0
2719,3,13960,13960,1981-2008 (2004),SingleFamily-2004,365.6349836876076,391.9451,22.51
2720,3,13961,13961,before 1980,SingleFamily-pre-1980,400.8887193734035,349.1182,18.65
2721,3,13963,13963,1981-2008 (2004),SingleFamily-2004,402.2265552866171,308.1493,21.28
2722,3,13965,13965,before 1980,SingleFamily-pre-1980,246.15553981374103,234.2938,24.85
2723,0,13966,13966,before 1980,SingleFamily-pre-1980,258.2324530475016,218.1292,22.01
2724,0,13967,13967,before 1980,SingleFamily-pre-1980,233.8621092740541,218.6866,21.72
2725,2,13968,13968,before 1980,SingleFamily-pre-1980,254.6469339244265,234.2938,22.56
2726,0,13969,13969,before 1980,SingleFamily-pre-1980,251.7405214289093,137.3991,12.87
2727,1,13970,13970,before 1980,SingleFamily-pre-1980,410.0833546434141,267.0875,15.84
2728,1,13971,13971,1981-2008 (2004),SingleFamily-2004,220.3401086534268,137.3991,15.83
2729,2,13972,13972,before 1980,SingleFamily-pre-1980,262.6661721275111,234.2938,23.2
2730,0,13973,13973,before 1980,SingleFamily-pre-1980,342.0615174538286,204.9374,12.78
2731,3,13974,13974,before 1980,SingleFamily-pre-1980,270.0316851813089,205.4948,8.43
2732,0,13976,13976,before 1980,SingleFamily-pre-1980,346.37606772754606,237.824,12.39
2733,0,13977,13977,before 1980,SingleFamily-pre-1980,53.42718044277358,185.6142,11.78
2734,0,13978,13978,before 1980,SingleFamily-pre-1980,330.3807660733406,162.2034,14.96
2735,1,13980,13980,before 1980,SingleFamily-pre-1980,296.04725363161407,185.6142,14.31
2736,0,13981,13981,before 1980,SingleFamily-pre-1980,217.1105372273361,115.6605,14.12
2737,0,13982,13982,before 1980,SingleFamily-pre-1980,299.6139482814628,141.5796,12.29
2738,0,13983,13983,before 1980,SingleFamily-pre-1980,233.6460251866412,208.9321,20.2
2739,0,13985,13985,before 1980,SingleFamily-pre-1980,269.35809987158973,164.9904,14.57
2740,0,13986,13986,before 1980,SingleFamily-pre-1980,298.15116523948643,187.0077,14.91
2741,3,13987,13987,before 1980,SingleFamily-pre-1980,306.7808435899197,162.2034,12.21
2742,2,13988,13988,before 1980,SingleFamily-pre-1980,225.94129187021832,177.3461,22.95
2743,1,13989,13989,before 1980,SingleFamily-pre-1980,190.724250346308,177.3461,23.81
2744,1,13990,13990,before 1980,SingleFamily-pre-1980,262.0456045740625,234.2938,23.67
2745,0,13991,13991,before 1980,SingleFamily-pre-1980,172.49904634354505,86.7686,8.82
2746,4,13992,13992,1981-2008 (2004),SingleFamily-2004,139.6606856722945,217.386,26.96
2747,4,13994,13994,before 1980,SingleFamily-pre-1980,389.5243217057143,190.7237,11.08
2748,0,13995,13995,before 1980,SingleFamily-pre-1980,262.33596673981094,170.3786,13.58
2749,3,13997,13997,before 1980,SingleFamily-pre-1980,363.2806404542559,194.6255,17.36
2750,0,14001,14001,1981-2008 (2004),SingleFamily-2004,280.1641618171934,346.7028,26.29
2751,0,14002,14002,1981-2008 (2004),SingleFamily-2004,251.43743686501665,268.6668,13.75
2752,3,14003,14003,before 1980,SingleFamily-pre-1980,198.2296858643873,144.5524,15.54
2753,0,14004,14004,before 1980,SingleFamily-pre-1980,202.3051009722884,170.1928,15.68
2754,0,14005,14005,before 1980,SingleFamily-pre-1980,279.1208970191962,213.9487,17.09
2755,2,14006,14006,before 1980,SingleFamily-pre-1980,291.5519602585632,172.3295,17.79
2756,0,14007,14007,before 1980,SingleFamily-pre-1980,339.8031481583406,163.2253,15.4
2757,2,14008,14008,before 1980,SingleFamily-pre-1980,432.80218556619405,240.5181,14.54
2758,3,14010,14010,before 1980,SingleFamily-pre-1980,143.88848753239023,239.4033,24.33
2759,0,14011,14011,before 1980,SingleFamily-pre-1980,225.45686486047805,207.7244,21.91
2760,0,14012,14012,before 1980,SingleFamily-pre-1980,450.9922619984949,355.0638,21.74
2761,4,14015,14015,before 1980,SingleFamily-pre-1980,204.5597679580848,301.3676,21.62
2762,0,14017,14017,before 1980,SingleFamily-pre-1980,339.24221235402496,207.4457,16.14
2763,1,14018,14018,before 1980,SingleFamily-pre-1980,225.79347779177584,107.3924,15.21
2764,3,14019,14019,before 1980,SingleFamily-pre-1980,354.62850982149683,232.7145,14.9
2765,0,14021,14021,before 1980,SingleFamily-pre-1980,292.16568105186366,170.3786,10.21
2766,3,14023,14023,before 1980,SingleFamily-pre-1980,298.7600062951929,175.4881,10.94
2767,3,14024,14024,before 1980,SingleFamily-pre-1980,231.45409870077103,178.4609,12.54
2768,3,14025,14025,before 1980,SingleFamily-pre-1980,389.5063766998044,178.0893,13.6
2769,3,14026,14026,before 1980,SingleFamily-pre-1980,291.08298255488506,211.9049,17.45
2770,0,14027,14027,before 1980,SingleFamily-pre-1980,251.8479226422889,200.664,14.31
2771,3,14028,14028,before 1980,SingleFamily-pre-1980,225.7941552870335,194.3468,23.29
2772,3,14029,14029,before 1980,SingleFamily-pre-1980,431.355058409932,233.8293,13.78
2773,0,14030,14030,before 1980,SingleFamily-pre-1980,708.5459784418227,434.6791,15.2
2774,4,14031,14031,1981-2008 (2004),SingleFamily-2004,432.942073190597,253.2454,21.39
2775,3,14032,14032,before 1980,SingleFamily-pre-1980,207.58730395051765,152.5418,17.25
2776,3,14033,14033,before 1980,SingleFamily-pre-1980,267.6657133042687,230.4849,23.15
2777,1,14034,14034,before 1980,SingleFamily-pre-1980,219.7981625422144,115.7534,14.34
2778,0,14035,14035,before 1980,SingleFamily-pre-1980,294.28460392644547,162.2034,11.47
2779,1,14037,14037,before 1980,SingleFamily-pre-1980,385.4772876681381,220.6375,17.42
2780,3,14043,14043,before 1980,SingleFamily-pre-1980,147.24400450037842,152.9134,20.14
2781,0,14045,14045,before 1980,SingleFamily-pre-1980,235.1836429095974,168.9851,19.23
2782,0,14046,14046,before 1980,SingleFamily-pre-1980,305.02336747268447,324.4997,27.88
2783,0,14047,14047,1981-2008 (2004),SingleFamily-2004,234.1449754723908,198.7131,27.63
2784,2,14048,14048,before 1980,SingleFamily-pre-1980,377.9801793179876,228.4411,18.04
2785,4,14049,14049,before 1980,SingleFamily-pre-1980,380.5963393802262,220.5446,19.54
2786,2,14050,14050,1981-2008 (2004),SingleFamily-2004,146.6282893213337,221.5665,16.77
2787,2,14051,14051,before 1980,SingleFamily-pre-1980,290.99005390923884,188.9586,15.21
2788,3,14052,14052,before 1980,SingleFamily-pre-1980,275.27247932519543,196.3906,16.81
2789,4,14053,14053,before 1980,SingleFamily-pre-1980,309.48750950286654,196.019,16.19
2790,4,14054,14054,before 1980,SingleFamily-pre-1980,240.8575528254281,217.5718,20.62
2791,1,14056,14056,1981-2008 (2004),SingleFamily-2004,298.20347097532385,364.8183,28.49
2792,4,14057,14057,before 1980,SingleFamily-pre-1980,540.6779037656793,279.2574,16.11
2793,2,14059,14059,1981-2008 (2004),SingleFamily-2004,459.9208823071821,271.268,16.12
2794,2,1406,1406,before 1980,SingleFamily-pre-1980,124.18039561412296,127.8304,26.53
2795,4,14060,14060,1981-2008 (2004),SingleFamily-2004,506.589697222636,354.7851,18.74
2796,3,14063,14063,before 1980,SingleFamily-pre-1980,249.6934290360423,163.0395,10.75
2797,3,14064,14064,before 1980,SingleFamily-pre-1980,262.54098887551703,190.1663,24.01
2798,4,14065,14065,before 1980,SingleFamily-pre-1980,166.21430196441904,107.6711,18.63
2799,4,14069,14069,before 1980,SingleFamily-pre-1980,195.78905911984504,177.3461,21.57
2800,3,14071,14071,before 1980,SingleFamily-pre-1980,260.8470817824911,162.2034,12.94
2801,3,14072,14072,before 1980,SingleFamily-pre-1980,282.63938861493455,223.7032,21.89
2802,3,14073,14073,before 1980,SingleFamily-pre-1980,286.131062296629,218.1292,22.85
2803,3,14074,14074,before 1980,SingleFamily-pre-1980,263.77388984363137,162.2034,12.57
2804,0,14075,14075,before 1980,SingleFamily-pre-1980,369.0424428485962,248.6933,18.69
2805,1,14076,14076,before 1980,SingleFamily-pre-1980,231.3681479160872,194.3468,23.59
2806,2,14077,14077,1981-2008 (2004),SingleFamily-2004,321.6730109144693,365.2828,25.12
2807,3,14078,14078,1981-2008 (2004),SingleFamily-2004,338.3331413719113,440.4389,25.4
2808,3,14081,14081,before 1980,SingleFamily-pre-1980,312.43595867119893,198.1557,11.09
2809,3,14085,14085,before 1980,SingleFamily-pre-1980,624.4656816161238,428.269,23.07
2810,3,14087,14087,before 1980,SingleFamily-pre-1980,240.07158279179268,222.2168,20.91
2811,4,14088,14088,1981-2008 (2004),SingleFamily-2004,313.4711904695889,299.6025,21.27
2812,1,14090,14090,before 1980,SingleFamily-pre-1980,295.20986762249925,186.8219,15.68
2813,2,14091,14091,before 1980,SingleFamily-pre-1980,338.43139415891955,181.7124,17.58
2814,3,14092,14092,before 1980,SingleFamily-pre-1980,278.85625066972784,175.4881,17.39
2815,3,14093,14093,1981-2008 (2004),SingleFamily-2004,352.1253356614496,364.8183,21.21
